@relation 'instrument'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute class hierarchical aerophone/wood/clarinet,aerophone/wood/flute,membranophone/bimembranophone/bassdrum,aerophone/wood/oboe,aerophone/brass/trombone,idiophone/metal/crotale,membranophone/unimembranophone/tambourine,idiophone/fibrousmaterial/marimba,aerophone/brass/tuba,aerophone/wood/saxophone,aerophone/wood/bassoon,chordophone/pizzicato/guitar,aerophone/brass/horn,idiophone/fibrousmaterial/xylophone,eletrophone/electroacoustic/electricguitar,eletrophone/electronic/keyboard,idiophone/metal/gong,chordophone/pizzicato/mandolin,chordophone/pizzicato/banjo,chordophone/pizzicato/doublebass,idiophone/metal/cymbal,aerophone/brass/trumpet,eletrophone/electronic/synthesizer,membranophone/unimembranophone/timbale,chordophone/arco/violin,chordophone/arco/violadarco,chordophone/arco/cello,membranophone/bimembranophone/snare,eletrophone/electroacoustic/bass,membranophone/bimembranophone/toms,idiophone/metal/bells

@data
-304.909759,33.526976,-27.869534,-3.093719,-10.152968,-3.232618,-5.286321,-2.1636,-2.519956,-1.939469,-4.782959,-4.004976,-3.462698,-0.921346,-0.979627,-0.400564,-0.000836,1.031961,-1.062111,-2.580641,-3.003711,-2.586178,-3.371833,-3.224408,-3.964309,-2.588349,-1.63297,-3.335833,-3.633522,-2.31497,aerophone/brass/trombone
-399.171917,28.851969,-40.499142,8.362968,-5.467977,20.112343,-17.849845,-10.529686,-33.669901,-30.414951,-4.381373,-4.308503,-13.599641,-18.163002,-2.006887,9.935884,19.45634,22.980225,6.640704,-10.459142,-8.56094,21.476559,12.178135,-12.058703,-14.038393,5.906686,9.011492,-1.310311,-20.292043,2.724183,aerophone/wood/clarinet
-424.523497,96.287994,-9.384444,24.181944,9.533963,0.4645,-3.208025,-6.312895,-0.116807,-3.931288,-9.581663,1.560472,7.968349,0.670735,-3.915605,-2.562151,0.219879,-4.246157,-7.514905,-3.474187,-2.858867,-4.856761,-2.036511,1.702671,1.484464,6.624809,1.125614,-3.073501,-6.423697,-4.522527,chordophone/pizzicato/guitar
-376.70598,58.81654,-41.59127,20.287672,2.380922,13.213656,-21.732089,-20.487788,2.950698,3.604319,1.006523,8.073909,-10.902028,-2.704673,-10.495828,-5.574587,-0.523264,2.162919,-2.61096,-11.322377,-14.718,-9.899582,-13.601501,-27.035821,-24.416104,-4.853782,12.323011,29.057699,24.099929,3.003627,aerophone/wood/oboe
-573.926586,46.745217,-80.786943,-15.938441,-14.889165,-5.052034,9.555831,37.254754,24.222018,-27.27901,-25.202818,18.414136,15.877576,20.106472,20.579505,17.87,-7.043566,-23.699426,22.522063,28.384226,-2.116329,5.301116,-5.377111,7.166271,-6.935731,-9.601256,28.458937,11.701364,-5.913551,2.440744,aerophone/brass/trumpet
-600.613884,17.208118,-43.400329,-5.238318,-12.142353,-2.00902,-5.841036,13.066581,24.48513,14.304909,-16.148391,-23.572266,-3.399822,4.661206,7.976549,35.311572,43.863448,9.577935,-22.735228,-4.757783,15.282816,7.711909,6.481671,-4.31171,6.793912,13.711988,-12.781202,-16.42924,12.137363,6.498749,aerophone/wood/flute
-565.037209,-5.191897,-61.569042,-7.606141,-22.261824,-7.731164,12.692565,46.892598,35.277033,-27.7118,-31.819504,12.075762,29.543652,15.046837,15.240301,28.632572,-9.180419,-37.27145,26.099136,18.8485,-7.365633,20.222978,-12.080342,2.485207,2.368389,-19.781181,30.867727,13.904677,-17.713729,5.143014,aerophone/wood/oboe
-267.689371,42.171474,26.878385,28.841188,19.558595,19.001872,9.291683,6.005171,7.04262,9.791521,12.283614,4.769314,3.09977,2.919082,0.21479,-0.691028,0.537173,0.561732,0.668661,-3.782065,-2.091885,-1.003759,1.282444,1.299408,-0.87057,0.238009,-2.525545,0.709606,0.633021,2.196842,membranophone/bimembranophone/bassdrum
-302.917149,45.143527,-26.77567,0.435499,-11.488482,-5.058014,-4.933257,-0.123426,-3.179574,-1.794684,-1.89989,-0.796238,-2.82355,-2.962091,-1.438555,0.155723,0.31593,0.213159,-0.420121,-1.169767,-2.576929,-1.639813,-1.073537,-1.200176,-2.767197,-1.57812,-0.651853,-0.671607,-1.477231,-1.833435,aerophone/brass/trombone
-493.109543,182.377814,12.112822,19.098876,0.281445,0.152385,1.695549,-2.525742,-5.348947,-4.516986,-12.084597,-13.409598,-16.434251,-10.119013,-6.240211,4.589132,3.635115,-0.066477,-0.697927,4.066235,9.224891,6.458696,-0.677196,-6.483362,-7.224881,-6.716038,-7.936677,-5.281896,-4.540626,-5.546811,aerophone/brass/tuba
-619.06608,-27.41096,-46.35725,17.386896,7.487268,31.348552,-21.918918,-16.900322,29.095271,34.383988,-19.718641,22.718997,28.282181,16.343186,2.596961,-32.357047,3.374265,35.007555,-27.541778,10.177316,15.156643,24.642833,-8.206899,1.521069,-4.499766,21.051183,0.475654,-18.521849,19.460543,-6.044283,aerophone/wood/oboe
-372.256661,98.551216,-37.903423,-31.48708,-31.233087,-8.89998,21.323573,17.344706,22.662526,-2.963674,-23.192908,2.523966,6.181783,17.902924,15.738371,-7.526996,-13.01538,4.902753,-3.452899,9.382172,10.015729,1.295173,-0.034576,-10.258377,-6.770628,5.212429,5.39049,-2.482417,3.268663,-3.668448,idiophone/fibrousmaterial/marimba
-672.460146,3.051707,-45.475203,-13.340177,10.406193,36.919506,6.289936,-25.757419,-13.360377,23.957082,19.265467,-17.507869,-10.879788,11.426272,20.357094,40.141989,1.615861,-22.626368,10.795547,17.037078,-0.059889,-2.864827,-9.748194,11.956026,5.371075,11.952536,-18.940758,-2.495226,14.936108,0.757085,aerophone/wood/flute
-297.680482,6.785694,-45.87538,10.059375,-20.163096,-13.234278,-5.006697,-20.993776,-9.712911,4.386656,10.341007,25.091096,14.506275,-6.486974,-10.843836,-0.805612,12.146287,-11.929664,-12.371152,10.947708,8.804294,4.473464,2.743115,10.494452,-4.060194,-9.317138,16.509038,2.080988,-5.103064,1.8016,aerophone/wood/saxophone
-544.61214,-34.344159,-38.511376,31.550215,26.902562,28.023024,-15.542257,-7.271488,21.8699,-22.519594,-36.722581,24.354313,9.267062,-6.311446,11.921115,-18.134018,50.347735,-12.523104,-5.757492,20.348502,1.68948,16.635444,-2.811785,9.769142,0.174971,10.548906,-26.8835,22.437153,0.361265,-1.259948,aerophone/wood/clarinet
-531.677084,-57.396326,-52.109324,-2.375394,-19.784375,0.865509,-6.744936,42.513433,30.303396,-18.869036,-32.52611,3.432991,16.368182,10.111901,7.816384,33.501625,-11.81377,-29.101592,6.945415,28.834279,-12.989236,18.057518,-1.717835,0.112383,9.052292,-22.567842,19.488608,19.03182,-18.92739,10.872384,aerophone/wood/clarinet
-555.329078,9.037015,-53.645844,-8.610263,-20.248931,-12.213848,-16.485679,16.00487,63.87186,50.395109,-21.267061,-27.845011,-13.077725,17.403195,-5.472954,-5.489835,35.756669,43.035924,-13.116259,-18.047533,6.254314,-3.217446,10.456087,12.417659,-5.231344,23.544289,9.523617,-18.085939,5.119338,5.230768,aerophone/wood/oboe
-458.062093,58.868551,-56.031464,-8.95642,-14.884954,-9.352075,-11.674153,-19.402737,-23.60295,-18.069567,-2.036513,18.582762,35.813218,28.97097,-0.260731,-13.873332,-5.180057,12.151497,1.249409,-23.644033,-14.589402,-1.957537,2.71849,-2.726109,13.41236,14.18832,-9.267125,-5.295282,5.509396,3.99199,aerophone/brass/trombone
-455.362777,80.563611,-33.253084,-14.711671,-23.759274,-7.282551,-20.502508,-9.453221,-9.600185,-10.357689,13.117922,17.140162,7.545304,-4.142602,-8.785193,-6.271218,4.368441,-1.958454,-16.039935,-1.598818,13.974866,11.286854,11.953179,10.145356,5.776061,-6.77789,3.916982,5.173959,-12.149372,-10.470268,aerophone/wood/bassoon
-432.24972,72.866059,-50.145276,5.678246,-21.547584,-15.239315,-2.07336,-18.247019,-16.544497,-15.328489,-16.263403,-11.623966,-17.990829,-20.356949,-1.214555,24.983192,27.914125,23.419736,3.62145,-6.959208,-2.194818,10.454189,9.411706,-8.490793,-5.282471,-0.774419,2.815335,-5.607877,-18.018857,1.421949,aerophone/brass/trombone
-513.854291,163.159078,-1.482642,15.926272,-13.437212,-16.915208,-9.813918,0.805294,-7.094837,-12.488523,-6.738556,-0.16179,-7.70322,-8.607202,-3.599659,-2.4618,-3.575324,-3.14739,3.111762,-0.080297,0.400249,-1.826827,-7.597953,0.605843,1.701341,-4.231918,-0.279851,2.090952,-1.304136,-0.568534,aerophone/brass/horn
-501.745628,33.117554,-37.503018,-4.897467,-8.877006,2.090346,-3.455451,-22.295452,-10.54216,-3.628826,-12.190918,-18.019723,-15.048011,-20.167157,-13.69465,24.041307,42.459803,36.131714,-0.30309,-17.035979,-0.330507,15.830324,12.323006,-7.44814,-4.081005,2.84652,9.552522,-6.34027,-9.471911,1.344327,aerophone/wood/flute
-344.772232,38.201247,12.575062,30.427161,16.179608,12.52465,9.683653,13.39774,6.732094,2.502012,5.147733,4.653844,1.535384,1.981043,1.836733,5.441015,4.741599,4.733073,1.507784,0.760659,1.339522,0.464301,-0.287054,-1.904999,1.273725,-0.834416,-0.097494,-1.382903,-0.837276,0.128193,membranophone/bimembranophone/bassdrum
-490.27079,130.798382,-49.439062,-16.489187,9.818854,-3.396523,-11.748119,-7.56641,-5.647491,-3.013037,0.172636,-12.44088,0.38206,-2.973534,-12.345776,3.150551,-1.660415,-9.27288,-3.693339,-15.370395,-19.821879,-22.628221,-31.304196,-10.694671,6.96087,28.818345,25.744435,11.151291,-4.542206,-0.693458,aerophone/brass/trombone
-481.710002,172.831525,9.558966,2.297244,-6.904658,-3.807263,-7.650188,-0.367236,-12.278049,-19.713553,-5.250968,-1.895928,-5.457229,-4.365786,11.747443,4.027727,-12.664594,-0.312422,-2.392813,2.165664,1.862049,-0.325093,0.954703,-3.112045,2.260062,2.452906,-1.728418,-3.399002,1.109944,-0.080973,aerophone/wood/bassoon
-637.96644,66.452699,-41.704094,19.397206,1.072898,-15.070451,-24.744718,24.3337,9.385389,-3.939587,-6.502628,-13.653758,-32.246224,-13.427773,0.145137,27.909204,45.420816,51.800452,24.557399,-12.178472,-4.743529,23.212623,20.200735,-6.210506,-13.263259,6.369846,19.994695,-6.694784,-16.330128,0.001019,aerophone/wood/oboe
-331.875947,89.259716,-20.764096,3.484365,-8.430068,-17.263621,-11.500345,-1.167766,-9.721082,-5.816968,-7.886753,-3.044047,-6.026854,-4.202793,-1.290259,-6.118963,-3.100355,-1.519331,-2.07187,1.573341,-7.01615,3.284068,-5.97087,0.464883,0.428046,-7.138998,2.904812,-3.85347,-5.41774,2.250881,aerophone/brass/horn
-526.26688,83.796383,-10.207009,9.463371,-3.356331,15.73816,-6.487894,-17.503745,-30.709015,-13.221296,-10.696116,-13.632381,-14.779533,-10.459544,-2.504939,21.752704,39.536507,35.409319,9.01495,-6.269957,5.459612,19.04333,9.890683,-7.400024,-7.067964,-0.540482,11.473721,-2.655221,-14.958467,1.381785,aerophone/wood/clarinet
-547.309455,150.407949,4.846589,2.985763,-7.879205,1.21692,-17.517357,-13.439756,-9.52361,-15.705414,-6.208767,3.912071,-0.132761,-0.956437,3.936783,4.436095,-13.092972,6.305434,8.221329,-1.966204,3.992286,7.265976,-2.32216,-6.285434,1.295031,-3.500539,-10.913074,-11.65347,-13.705065,-17.125797,aerophone/wood/bassoon
-652.397533,152.629694,37.202979,14.965962,0.482052,-9.181192,-2.274471,2.314375,-2.371286,-6.537667,-4.862162,-0.543897,-2.311541,-4.324365,-2.051079,3.75784,8.608365,4.20877,8.854154,5.618887,-1.227377,-10.210198,-11.631772,0.553213,4.803711,-0.389628,0.166053,0.875115,-2.949799,-0.458045,aerophone/brass/horn
-340.655621,20.477637,-16.176351,-3.114652,-5.98484,-3.701403,-2.44462,0.036468,-0.248156,-1.126393,-1.277708,-0.98588,-1.242446,-2.001086,-1.819758,-0.08188,0.847796,0.63309,0.108369,0.429342,-0.002816,-0.672762,-0.735664,-0.298141,-0.00685,-0.692204,-1.341837,-1.156464,-1.11948,-0.960711,aerophone/brass/trombone
-335.473034,77.647872,-22.061843,16.346737,1.806512,-21.693356,-16.551294,-5.038564,-13.372214,-8.979712,-5.353888,-0.466001,-7.023587,-1.723821,-1.5572,-3.155069,-3.610883,-3.568275,-9.599962,-1.689257,-6.633522,-15.586574,-18.296051,-31.072908,-31.317605,-7.787558,7.682287,21.235774,25.828145,7.396411,aerophone/brass/horn
-121.278185,41.689368,1.664446,11.19703,5.405857,-6.746526,-8.164567,-8.392432,-4.591569,-1.727428,-1.877128,-3.276921,-5.796619,-3.187722,-7.191876,-4.689496,-2.956865,-2.725443,-3.696114,-0.119461,-1.323556,-2.392003,-3.311254,-2.902481,-4.285055,-0.713327,0.66617,-1.962233,-1.180304,-3.268121,membranophone/bimembranophone/snare
-362.409596,-19.63466,-46.649018,-5.132524,-27.192498,-23.568508,5.292018,11.13352,17.012359,-8.262702,-36.792303,-4.910106,7.874507,12.636213,-2.673873,22.350254,10.700978,-16.838491,2.969902,15.881363,2.035918,9.15098,-8.521626,-2.302791,12.768087,-9.190404,0.859514,15.654001,-4.640427,4.853818,aerophone/wood/saxophone
-333.74411,72.385983,-38.001578,11.974844,-4.61062,9.237196,0.638191,-1.913672,3.764343,-2.297868,-3.456486,1.293664,0.319583,-2.606511,-9.106435,-4.316327,-4.610099,-4.329594,-2.227859,-4.607463,-13.365671,-2.390282,-2.810472,-1.15032,-2.926086,-1.118462,-1.762217,-7.495418,-15.133805,-17.188265,aerophone/brass/trombone
-111.04795,33.840082,5.132146,13.12862,5.748133,-3.872283,-6.198107,-1.349557,-5.718718,-0.200744,-0.048528,0.328143,-2.73017,-3.296577,-4.42172,-4.002996,-4.491154,-7.687407,-7.763667,-6.056721,-6.329317,-7.010465,-4.362299,-4.77763,-3.296586,-6.374777,-4.556364,-0.598379,0.501696,-1.194858,membranophone/bimembranophone/snare
-589.584565,196.064651,50.280019,18.097029,18.687367,12.615734,1.925045,-9.522318,-9.224175,7.616455,-2.661657,-5.376167,-3.99519,-9.340618,-5.50719,6.769755,3.015448,-2.582211,3.706378,-4.299492,4.057421,9.011394,1.951001,-2.728618,0.681955,-0.71013,1.639115,2.47775,-3.354642,-1.529485,aerophone/brass/tuba
-324.035281,35.476196,-9.411763,-11.336493,-22.849135,-9.205546,0.362343,12.411359,17.126888,-1.371391,-16.516662,5.259814,13.11277,3.952635,-3.515643,5.470155,-10.950753,-33.853568,8.165977,3.976128,5.537871,10.473933,-8.688976,-6.690093,8.146042,-11.844859,14.610297,4.529783,-7.804366,5.84154,chordophone/pizzicato/mandolin
-137.878019,-11.45217,-50.139047,-11.725283,-8.262682,9.624683,2.312379,12.148124,-4.853374,-1.895765,-5.429003,-0.186843,8.227696,5.718059,-8.817792,-7.162836,5.492754,0.040249,-17.032043,-20.202661,-7.838562,0.960252,-5.740473,-9.231486,5.928985,6.229918,-2.678129,-4.268825,4.312195,4.066979,idiophone/metal/cymbal
-580.321523,148.754782,54.527939,31.398304,31.005972,31.142981,0.635435,7.40753,5.240321,-2.087071,7.362997,0.063214,12.463832,5.375714,5.080985,6.895111,-4.048858,4.30407,-4.519336,-0.476868,2.603452,-2.645914,4.18326,-0.082937,2.820841,0.183135,1.378411,5.953427,-1.264499,1.038452,eletrophone/electroacoustic/bass
-514.515371,162.945989,1.909082,12.800989,-0.225197,-7.557807,-5.858102,-5.397032,-9.043396,-8.953992,-4.802128,3.012409,-2.958723,-6.789881,1.56584,-1.256637,-1.614979,0.553438,5.330738,5.19541,-1.779746,-8.117296,-7.469308,1.711802,4.793492,-2.245719,-0.609296,-2.593356,-1.810583,0.461172,aerophone/brass/horn
-494.412356,-48.322273,-33.262417,6.853936,-11.240534,23.779301,6.592897,-26.743009,-16.574551,21.189211,4.344835,-34.866124,13.516393,11.162884,-3.538747,21.88889,-28.999122,-3.974386,31.963888,-12.575712,6.477592,-9.501962,17.491529,3.490194,12.840716,4.673271,-14.814398,28.16318,-11.88252,4.036916,chordophone/arco/violin
-504.30035,66.911413,-73.992148,-0.403797,-15.160526,-15.095201,-22.953015,-21.235982,3.051448,19.818426,32.578134,34.957388,-1.836579,-15.475502,-8.00668,8.216512,-4.5733,-21.154103,2.858834,22.250586,21.938308,15.599306,9.517416,6.159638,-5.504406,8.716622,9.834775,-10.425117,-9.381509,7.981449,aerophone/brass/trumpet
-316.740806,6.023408,-13.975203,-10.974438,-13.645439,-5.892818,-7.675075,-27.797722,-28.522259,-0.308627,4.637848,-29.320979,-19.139602,-3.729049,-19.127505,11.895181,6.246248,-31.320854,6.937973,5.535416,-6.904249,-6.16164,-16.886725,11.038393,-11.101337,3.03404,-27.946134,2.436885,11.915031,2.343043,chordophone/arco/violadarco
-375.159947,73.923956,15.644226,38.766012,7.833123,14.812571,13.84931,11.014771,5.727504,5.43703,6.90152,5.668695,4.637362,0.554234,3.004281,1.298109,-0.367939,0.761177,-2.771852,-2.357636,-0.333962,-1.363603,-0.573273,0.412296,-0.6412,-1.328217,-2.057228,0.491831,1.535592,-0.574624,membranophone/bimembranophone/bassdrum
-129.266035,9.089971,-9.6305,-4.435222,-31.087987,-25.952783,-34.782322,-9.969857,-4.116645,-7.695189,-16.131583,-10.632726,-22.185858,-12.911355,-11.963747,-2.472754,-2.509143,-0.737803,3.417612,7.031006,7.172817,8.98708,4.742468,1.536297,-0.792468,1.615329,3.027246,6.103181,5.933079,-2.236882,idiophone/metal/gong
-432.097591,-13.522539,-58.220919,-26.886269,-27.314574,-7.204875,27.000456,34.144251,-2.434803,-33.26522,-21.306037,21.792001,8.688773,-2.242583,4.726717,0.153117,-33.212576,5.770193,19.351392,-4.377453,4.209851,0.744193,-2.539732,12.84154,-9.342258,16.379586,7.009115,-11.628899,13.360291,-2.17519,aerophone/wood/saxophone
-562.567209,65.670979,-29.571428,-7.6678,-26.318988,-11.665067,-35.008743,-22.921355,-3.693233,27.336694,33.403226,34.299971,2.99576,-23.112809,-2.970288,-6.492703,-10.687814,-21.035008,-4.600113,19.188769,20.380924,3.297026,8.18092,7.431957,-10.163678,2.734399,5.867341,-13.667939,-3.690013,12.350394,aerophone/wood/clarinet
-483.160623,145.805041,-4.601796,30.330376,-16.211668,-12.729268,-3.73196,-5.153797,-8.170036,-4.753466,-0.143751,3.162172,-3.999271,-7.784767,-1.909378,5.427896,2.303351,1.647299,2.548647,0.452233,0.085493,-8.249086,-13.537565,1.213666,2.266206,-2.348258,-2.27748,-7.607064,-6.112058,-1.52797,aerophone/brass/horn
-542.149632,87.104351,-46.729887,-16.669589,-18.221231,-18.190419,-14.103285,-23.582569,-22.847509,-22.381752,12.123901,22.854504,28.266177,36.43654,-1.19749,-8.202627,-4.307504,13.740873,4.843811,-21.472445,-18.7955,0.050876,-3.241026,0.540073,23.10366,18.251032,-10.088292,-2.232469,8.608607,3.503431,aerophone/brass/trombone
-618.027194,180.2348,57.489872,26.095209,17.88576,14.870583,8.477343,-8.573918,-8.581033,10.79285,1.935314,-0.36544,-5.346988,-11.876157,-11.198682,-0.535856,-3.93721,-2.817438,6.262379,-2.23017,0.351706,7.385357,4.043694,-1.273527,0.371678,-1.655178,0.212918,0.448573,-5.383562,-2.704774,aerophone/brass/tuba
-696.056204,166.834951,80.5148,28.242123,6.754288,11.359518,13.580001,4.916068,9.085854,16.621275,6.156231,4.536156,6.941588,-3.06053,-3.265483,4.666331,-4.362539,-2.5528,11.15194,-3.74586,-4.930375,0.044338,-6.826566,-3.769109,3.868306,-8.113773,-6.220389,3.544751,-4.820444,-1.4957,aerophone/brass/tuba
-607.291426,-31.340415,-31.085877,18.269775,33.618899,-3.284794,-18.800805,12.872322,-2.849663,-17.145543,17.04624,39.026009,-6.486219,3.466899,8.906778,17.240056,-16.177699,6.351061,20.838982,-7.921583,-13.436168,15.255472,16.42651,-7.48973,-7.105658,13.478188,10.138555,-10.098402,15.998787,2.235986,aerophone/wood/flute
-636.578532,166.304418,57.934982,30.160197,23.305281,8.94478,6.119755,-9.686852,-8.106706,2.91597,-14.64539,-9.110804,-8.660075,-7.913042,-4.679575,11.375338,1.200727,-6.471152,-4.974665,-11.433939,-7.033614,-4.3544,-9.967521,-10.139486,-4.721144,-11.143195,-17.680838,-10.62939,-7.27173,4.529063,aerophone/brass/tuba
-379.145622,35.048775,-40.8289,-3.672174,-18.403091,-13.064549,-14.373023,-10.823495,-13.974168,1.618043,-4.649635,9.686494,-19.742899,-8.282764,-26.929882,3.838259,25.585015,33.199514,28.201116,-7.372691,-12.388508,-2.137587,18.056392,19.740465,-3.443511,-11.123956,23.524459,7.938054,-17.411714,-10.717018,aerophone/wood/oboe
-554.942829,21.723999,-35.239766,42.253288,-0.430882,-26.174765,8.378931,19.792432,-8.477118,-6.341469,21.892146,8.740968,-21.920697,16.929063,2.028368,-11.179339,-2.656465,13.535606,-3.486298,1.604253,6.878285,-2.592344,-5.990585,-0.854204,7.372255,-12.742969,5.938724,4.483352,-2.275563,1.630042,idiophone/fibrousmaterial/xylophone
-364.898424,50.675713,-40.424692,6.258075,-19.298144,-8.973702,-13.549214,-17.441052,-16.815721,-4.703445,-5.678831,20.538458,33.656359,8.930881,-14.047731,-12.67256,2.94197,9.0608,-10.345604,-23.713774,-8.621865,10.87666,4.313553,8.389945,21.664072,6.757325,-10.328686,1.136837,9.894796,2.191431,aerophone/wood/saxophone
-517.382942,44.858752,-39.70199,0.113735,-13.400041,-6.049839,-1.998553,-11.188496,-17.666779,-7.294441,-16.124743,-32.492926,-11.62371,27.021361,43.222291,48.371624,7.038827,-16.580791,-9.370937,20.504415,12.551795,-3.79073,-12.392399,1.118395,9.234654,-16.216704,-12.499761,12.73434,19.960991,0.695503,aerophone/wood/flute
-558.076072,128.093764,-20.123779,-0.330739,-4.960462,-13.796208,-7.95928,-10.110005,-13.850375,-2.178344,-14.913088,-6.431174,-5.201357,-14.649519,-15.515357,-26.032116,-24.248849,-23.681941,-3.144848,27.705298,37.954811,27.907856,12.505041,-8.143683,-2.625439,14.021366,17.614162,-4.110303,-10.617628,7.462323,aerophone/brass/horn
-505.509239,31.78114,-58.010902,-11.905056,-11.766362,-4.247006,-10.558849,27.619036,42.100277,-2.509431,-33.28812,-18.777861,2.944553,19.347907,5.025573,25.239687,23.672576,-18.580559,-20.434866,26.839635,5.777811,3.392805,5.631684,-3.736301,15.650191,-9.661743,-12.511309,21.697682,6.516253,2.798939,aerophone/wood/oboe
-541.386822,176.015274,67.367851,20.10194,17.880748,18.438602,2.16469,-4.303617,-0.692026,11.372802,15.914648,16.171972,5.656146,-5.674457,-4.773793,0.70657,3.466276,3.554885,4.172696,1.693177,-0.215564,1.379737,0.745821,1.290967,-0.359078,-2.998084,-4.028578,0.548483,1.57879,-1.904557,eletrophone/electroacoustic/bass
-426.561794,-43.922722,-61.351107,-23.70619,-58.09718,-19.097712,-23.636197,10.176785,16.146163,21.699664,-6.079905,-31.983649,-28.600101,-8.08625,-2.506604,-1.335023,30.189285,31.230142,-8.014669,-18.365486,8.210458,-10.049066,2.319291,6.513205,-13.690829,11.565737,10.946063,-21.511334,-4.471831,-1.649604,aerophone/wood/oboe
-252.331814,-14.625584,-21.815971,-9.893218,-24.993893,-22.609978,-19.668829,8.929643,7.534972,9.48857,10.53633,22.515251,-12.096871,-3.698532,-17.906219,-7.268042,-17.0328,0.612356,8.481547,5.027263,8.960317,0.464494,6.06659,-12.351976,-4.365469,-3.438502,-1.955192,-2.43852,2.645165,5.908317,idiophone/fibrousmaterial/xylophone
-382.395867,7.292343,-52.364409,12.534664,6.779798,11.793249,-24.469743,-2.504677,21.56293,4.034859,-7.20521,-15.464667,17.487922,8.064165,-4.90589,-14.292371,6.446246,7.577858,2.205192,-12.755229,4.326068,5.957812,-0.536789,-2.389688,-7.726209,10.082573,-4.019251,-0.223876,1.491395,-2.260307,idiophone/fibrousmaterial/xylophone
-475.944096,127.387453,-51.361902,-3.583355,0.810414,2.206394,0.670143,-17.304137,-6.763707,-5.543615,-21.552583,-14.332624,2.611032,8.776573,0.992505,8.231605,1.889105,1.809583,-1.388452,-13.554115,-10.860713,-2.481856,-2.227679,-9.666222,-26.072758,-25.194027,-10.427434,-0.846206,17.394252,26.741225,aerophone/brass/trumpet
-394.900286,79.508478,-52.163238,9.287754,-20.524923,-30.396061,-32.660097,-0.998011,-15.235969,3.662436,27.428747,11.568468,29.143468,15.698638,10.326023,-4.354497,-7.978633,0.505766,-20.845322,-9.034907,1.403811,5.88147,-1.961558,10.157849,16.291686,0.097354,-1.698178,5.526885,-8.129754,-2.839038,idiophone/fibrousmaterial/marimba
