@relation 'eisen.train'

@attribute "alpha_0" numeric 
@attribute "alpha_7" numeric 
@attribute "alpha_14" numeric 
@attribute "alpha_21" numeric 
@attribute "alpha_28" numeric 
@attribute "alpha_35" numeric 
@attribute "alpha_42" numeric 
@attribute "alpha_49" numeric 
@attribute "alpha_56" numeric 
@attribute "alpha_63" numeric 
@attribute "alpha_70" numeric 
@attribute "alpha_77" numeric 
@attribute "alpha_84" numeric 
@attribute "alpha_91" numeric 
@attribute "alpha_98" numeric 
@attribute "alpha_105" numeric 
@attribute "alpha_112" numeric 
@attribute "alpha_119" numeric 
@attribute "elu_0" numeric 
@attribute "elu_30" numeric 
@attribute "elu_60" numeric 
@attribute "elu_90" numeric 
@attribute "elu_120" numeric 
@attribute "elu_150" numeric 
@attribute "elu_180" numeric 
@attribute "elu_210" numeric 
@attribute "elu_240" numeric 
@attribute "elu_270" numeric 
@attribute "elu_300" numeric 
@attribute "elu_330" numeric 
@attribute "elu_360" numeric 
@attribute "elu_390" numeric 
@attribute "cdc15_10" numeric 
@attribute "cdc15_30" numeric 
@attribute "cdc15_50" numeric 
@attribute "cdc15_70" numeric 
@attribute "cdc15_90" numeric 
@attribute "cdc15_110" numeric 
@attribute "cdc15_130" numeric 
@attribute "cdc15_150" numeric 
@attribute "cdc15_170" numeric 
@attribute "cdc15_190" numeric 
@attribute "cdc15_210" numeric 
@attribute "cdc15_230" numeric 
@attribute "cdc15_250" numeric 
@attribute "cdc15_270" numeric 
@attribute "cdc15_290" numeric 
@attribute "spo_0" numeric 
@attribute "spo_2" numeric 
@attribute "spo_5" numeric 
@attribute "spo_7" numeric 
@attribute "spo_9" numeric 
@attribute "spo_11" numeric 
@attribute "spo5_2" numeric 
@attribute "spo5_7" numeric 
@attribute "spo5_11" numeric 
@attribute "spo__early" numeric 
@attribute "spo__mid" numeric 
@attribute "heat_0" numeric 
@attribute "heat_10" numeric 
@attribute "heat_20" numeric 
@attribute "heat_40" numeric 
@attribute "heat_80" numeric 
@attribute "heat_160" numeric 
@attribute "dtt_15" numeric 
@attribute "dtt_30" numeric 
@attribute "dtt_60" numeric 
@attribute "dtt_120" numeric 
@attribute "cold_0" numeric 
@attribute "cold_20" numeric 
@attribute "cold_40" numeric 
@attribute "cold_160" numeric 
@attribute "diau_540" numeric 
@attribute "diau_660" numeric 
@attribute "diau_780" numeric 
@attribute "diau_900" numeric 
@attribute "diau_1020" numeric 
@attribute "diau_1140" numeric 
@attribute "diau_1260" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/05,01/20/15,01/20/17,01/20/19,01/20/31,01/20/37,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/16/01,02/16/03,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/07,16/17/09,16/19/03,16/19/05,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/07,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/02,01/01/09/02/01,01/01/09/03/01,01/01/09/04/01,01/01/09/05/01,01/01/09/06/01,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/05/03/02/04,01/05/03/03/04,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.684205,-0.383273,-0.673713,-0.712122,-1.247114,-1.291654,-1.511428,-0.534413,-1.523144,-0.901065,-1.600564,-0.673468,-1.694906,-1.645988,-0.80791,-1.073246,-0.001188,-1.091242,1.095781,0.111141,-0.485636,-0.917328,-0.972569,-0.91525,-1.47288,-0.962329,-1.090558,-1.171246,-0.661091,-0.673361,-0.983292,-1.235154,-1.105323,-0.540582,-0.609221,-1.672801,-1.416766,-1.018548,-0.92416,-1.360664,-1.412546,-1.012789,-0.555676,-0.114074,0.391899,-0.262377,0.426746,-0.012706,1.018158,0.9472,0.529888,0.656278,1.07325,0.47064,-0.121203,0.8198,1.213302,1.233295,-0.523331,-0.259621,0.149855,-0.016573,-0.323463,0.30757,-0.247146,1.476677,0.36506,-0.398516,-1.968685,0.438663,-0.380602,-0.201504,-0.452156,-0.272433,0.190473,0.426754,-0.279598,1.283681,2.014322,14@16@20@14/04@16/01@20/09@20/09/03
-0.221329,-0.41975,0.079349,0.211672,-0.275073,-0.336639,-0.211363,-0.56034,-0.438424,-1.240444,0.103503,-0.673468,-0.192828,-1.249615,-0.539129,-1.174054,0.065411,-1.972008,0.726179,-0.491547,-0.082265,0.455432,-0.252736,-0.301386,0,-0.178666,-0.344506,-1.315182,0.970557,0.351341,-0.362481,-0.336562,-1.067725,-0.503726,-1.330766,-1.177632,-0.878789,-0.464329,-0.712417,-1.264878,-0.784573,-1.393441,-0.984935,-0.337444,-0.810891,-0.839776,-0.985683,-0.37616,-0.077848,-0.179066,-0.273336,-0.178269,-0.452751,0.221764,-0.33398,-0.330578,-0.70673,-0.442145,-0.723382,-0.711246,-0.801252,-1.012139,-1.734363,-0.582516,0.362188,1.612799,0.887621,0.378503,-0.556775,0.90139,-0.505322,-0.105355,-0.981165,-0.810215,0.040554,0.34177,1.099007,1.330179,0.710322,12@42@12/01@42/16@12/01/01
-0.03197,-0.18265,0.660282,0.475614,0.287687,0.777545,0.950397,-0.093663,-0.067336,-0.10918,-0.096976,-0.411112,0.202455,-0.384802,0.625591,-0.938835,0.531601,1.04292,0.740394,-0.018007,0.043789,-0.435658,-0.509819,0.43525,0.758275,1.024816,0.143297,-0.221271,0.85401,0.465197,0.0284,0.2625,0.154201,-0.135162,0.012109,-1.218896,-0.917216,-0.503916,0.558046,1.110601,-0.826438,-2.021516,-1.027861,0,-0.77748,0.015631,-0.458149,-1.0223,0.049594,0.233526,0.331241,0.440278,0.651592,-0.493755,0.729906,0.499442,-0.505999,-0.091471,-0.208965,0.099626,-0.00093,-0.352913,-0.581797,-0.302303,1.167379,0.951633,0.403768,0.586972,0.14918,0.415526,0.461261,0.691303,-0.248691,0.982393,0.01057,0.908334,1.51017,0.830334,0.699806,12@42@12/01@42/16@12/01/01
0.115309,-0.146174,0.466637,0.255663,0.901608,-0.283583,0.258873,0.813765,0.589205,-0.533404,0.504459,0.900666,-0.548584,0.948453,-0.09116,1.110936,-0.200984,0.704164,0.185991,-0.814415,-0.586479,0,0.672764,-0.473268,-0.343862,-0.346594,-0.803615,-0.480355,-0.136633,-0.075618,-0.270509,-0.486327,0,0.657249,-0.027977,-0.187295,0.101098,1.435849,1.674513,0.804088,-1.01483,0,1.526233,2.274267,2.797479,-0.262377,-1.547251,2.046865,-0.383711,-0.101008,-0.437436,-0.266633,-0.111409,0.14399,-0.005143,0.091713,-0.759094,-0.28629,-0.637646,-0.310942,0.091861,-0.648892,-0.879874,-0.12099,0.884474,1.885044,0.597309,-0.152144,-0.556775,0.947662,-0.645632,1.199516,0.280319,0.014385,-0.349237,0.82335,0.832961,1.492919,0.804967,12@42@12/01@12/04@42/16@12/01/01@12/04/01
-0.158209,0.090926,0,-0.162244,-0.454133,0.459206,-0.377329,-0.378854,0.046845,-9.102726,0.103503,0.277572,0.004813,0.37191,0.028299,0.875717,-1.399759,0.399284,-0.567428,-0.685267,-0.031844,-0.315241,-0.895444,0.091486,0.27441,-0.038726,-0.201034,-0.365206,0.242142,0,-0.040579,-0.276655,0.924955,0.34397,0.372881,0.493562,0.043457,0.683695,1.366522,0.689145,1.183076,1.347252,1.311603,1.879074,1.828565,1.811985,1.703036,-0.901149,0.138804,-0.078706,-0.351068,-0.423724,-0.251962,-0.353762,-0.720848,-0.621813,-0.340178,0.173482,-0.837697,-0.608604,-0.174913,-0.016573,-1.058721,-0.33527,0.144569,1.476677,0.190873,0,-1.629826,0.253572,-0.146751,0.128148,-0.004533,-0.05732,0.040554,0.115144,0.325054,0.49323,0.131935,12@42@12/01@42/16@12/01/01
-0.810444,-0.875711,-0.587649,-1.130029,-0.198333,-0.230526,-0.294346,-0.767752,-0.780967,-0.420278,-0.247335,-1.001412,-0.746225,-0.637039,-0.598858,-0.636409,0.265207,0.026652,-0.098318,-0.147154,-0.813376,-0.074406,-0.844027,0.042377,-0.666438,-0.458546,-1.348807,-1.43033,-0.457135,-1.299569,-0.684383,-1.354966,0.248196,0.601964,0.733654,0.36977,0.581434,0,0.153808,-0.671008,-0.324059,0.795307,0.324306,-0.320262,0.675891,0.250867,0.579901,-0.941532,0.521132,0.099713,0.25351,0.361732,0.430723,0.47064,-0.256606,0.368386,0.454017,0.539741,-0.723382,-0.854945,0.10346,-0.231831,-0.40295,0.175705,0.536283,0.81551,-0.370396,0,0.290371,0.207299,0.04033,0.251767,-0.614928,0.731428,2.739105,-0.338108,0.687844,0.214247,0.836516,10@11@10/01@11/02@10/01/05@11/02/03@10/01/05/01@11/02/03/01@11/02/03/04@11/02/03/01/01
0.472986,0.546888,0.445121,0.67357,0.108627,-0.522336,-0.156041,0.061896,0.246662,-0.335433,0.479399,0.211983,-0.113772,-0.240666,-0.658587,1.245348,-0.200984,0.026652,1.166858,-0.448498,0.043789,-0.315241,-0.895444,-0.301386,-0.558913,-0.710437,-0.602755,-1.257608,-0.311453,0.436733,-0.040579,-0.426421,0.154201,0.012263,0.172452,-0.414247,-0.05261,-0.444535,-0.096435,0.056961,-0.093803,-0.80343,-0.51275,0.263936,-0.042442,-0.091295,0.630952,-0.37616,0.049594,-0.446694,0.003042,-0.050633,-0.09133,1.015057,1.271521,0.878047,0.087465,-0.0603,-0.380437,0.027777,0.277443,-0.702706,-1.793978,-0.269337,1.232665,1.710029,0.519893,0.3406,-0.16144,0.161027,-0.302651,0.18309,-0.126612,-0.917771,-0.559125,0.851678,0.107379,1.272057,0.510516,10@14@16@20@34@42@43@10/03@14/10@16/01@20/09@34/11@42/04@43/01@10/03/03@20/09/18@34/11/03@42/04/03@43/01/03@20/09/18/09@34/11/03/07@43/01/03/05@20/09/18/09/01
-0.158209,-0.437989,-0.071264,0.365638,0.338847,0.459206,-1.207157,0.502647,0.817568,-0.335433,1.531911,-0.083167,-0.074243,0.55208,0.088028,1.413362,-0.767072,-0.041099,1.06735,-0.534596,0.321107,0.6481,0.647055,0.091486,-0.666438,-0.346594,-0.3732,-0.998523,0,-1.413425,-0.615404,-0.486327,0.304592,0.767818,0.392924,0.390402,0.350873,-0.167426,0.307803,0.076118,0.073657,0.871438,0.689177,0.676312,0.909767,0.507489,1.005331,1.400725,0.138804,0.043957,0.331241,0.459914,0.239973,0.268428,1.194147,0.455756,-0.087083,0.259202,-0.208965,-0.331471,-0.325698,-0.743067,-0.879874,-0.384719,-0.377717,1.340554,-0.583291,-0.77755,-1.178015,0.369254,-0.271471,0.869864,0.605863,0.480463,-0.559125,-0.508077,0.518542,0.516478,0.174,11@11/04@11/04/03@11/04/03/01
0.430906,-0.146174,0.380573,0.321648,0.645807,0,0.4525,0.398941,-0.03879,0.201917,-0.548052,-0.017578,0.32104,-0.312734,-0.240483,-0.737218,0.431703,-0.10885,0.569809,0.003518,-0.283951,-0.820994,-0.098486,-1.136241,0.166885,-0.094702,-0.602755,-0.365206,0.620918,0.265949,0.373295,-0.037031,-0.108983,-0.706435,0.232581,-0.641199,0.120311,0.941011,1.039282,0.631674,0.450441,1.137894,0.989658,1.191781,1.711627,1.811985,1.447778,-1.183835,-0.014127,0.021654,0.693988,2.089735,-0.362396,-0.633748,1.561671,1.489641,-0.279086,-0.192777,-0.466173,-0.269885,0.219448,-0.231831,-0.959361,-0.384719,-0.725908,0.796064,0.558601,0.113179,0.544515,0.322981,0.741881,-0.132826,-2.40542,-0.846067,0.880103,0.030159,0.325054,0.772213,0.973225,12@12/04@12/04/03
0.515066,0.291549,0.380573,1.66335,-0.556453,-0.124414,0.258873,-0.04181,0,-0.363714,-0.497933,-1.099796,0.637267,-0.637039,-0.4794,-0.804423,0.265207,-0.244353,0.655101,0.326386,-0.082265,-1.13408,-1.075402,-1.381787,-1.419117,-0.346594,0.171992,-0.451568,0,1.062941,1.132063,-0.096937,1.67691,1.726082,1.194641,0.844307,1.004131,1.55461,1.963255,1.225544,0.890022,1.214024,1.633547,1.397969,2.179378,2.817087,2.792138,-1.385754,0.419178,0.701875,0.046226,-0.01136,0.169696,-0.151551,-0.50807,0.514003,0.087465,-0.075886,-0.09465,0.623101,0.312239,0.52157,-0.542053,0.060324,-0.769432,0.971079,-0.118793,-0.227951,-0.076725,0.785708,0.25859,-0.09162,-0.696314,-0.666806,-0.109366,1.418242,1.631101,2.585602,2.266709,02@14@02/13@14/10
0.388827,0,0.036317,-0.404191,0.466747,-0.601921,-0.70926,-0.949237,-0.067336,-0.10918,-0.422753,-0.345523,0.55821,-0.637039,-1.136421,-0.233176,-1.033467,0,0.740394,-0.061056,0.497582,-0.315241,-0.844027,-0.743368,-1.257829,-0.094702,0.22938,-0.077335,0.591781,0.863693,0,-0.037031,0.210598,0.233401,0.453053,-0.826888,-0.033396,0.743076,0.789039,0.535888,0.994684,0.490786,0.49601,1.896256,1.678216,0.806882,2.23057,1.966098,0.189781,0.055108,0.296694,0.725005,0.68171,-0.120441,1.310207,1.300338,-0.226722,-0.146021,0.734133,0.027777,0.358635,0.091055,-0.263847,0.73613,-0.486527,1.048863,-0.118793,-0.872309,-0.585013,0.831981,0.41449,0.086941,-0.126612,0.229497,0.310409,1.219945,1.800403,2.085757,1.236129,02@14@02/13@14/10
-0.305488,0.291549,-0.071264,-0.690127,-0.121593,0.140868,0.812092,0.03597,-0.124426,0.088791,-0.122036,1.130228,0.479154,0.299843,0.117892,0.304469,0.564901,-0.041099,0.043837,-0.620694,-0.712533,-0.700577,-0.895444,-0.10495,-1.204066,-0.486534,0.22938,-0.595503,-1.884827,0.635981,0.166358,-0.12689,0.060207,1.025812,0.934083,1.009363,1.638175,1.515023,-1.905882,1.781099,1.685454,2.089523,2.170122,2.22272,2.730657,2.560465,2.741086,1.037272,-0.307245,-0.268276,0.25351,0.499187,0.350407,0.315092,1.271521,0.907171,-0.418725,-0.301875,-0.32328,0.315174,0.683403,-0.056934,-0.283719,-0.12099,0.057521,1.087755,0.190873,0.113179,-0.133202,1.364116,0.773061,0.567683,0.280319,-0.129024,-0.109366,1.389914,1.752031,1.864896,1.614709,12@42@12/01@12/04@42/16@12/01/01@12/04/02
0.409866,0.40098,0.143897,0.255663,0.492327,0.459206,0.369517,0.684132,-0.267153,-0.10918,-0.497933,-0.870234,0.123399,-0.168598,-0.210618,-1.174054,1.264186,-1.158994,1.109996,-0.168678,0.573214,0.286847,0.312847,0.16515,0.328173,0.101213,-0.717532,-1.113672,0.620918,-0.44565,-0.086565,-0.276655,0.248196,0.196545,0.09228,-0.868152,0.043457,1.079566,1.751511,0.746616,0.70163,1.080796,1.848177,1.879074,1.728332,2.432154,2.604949,-1.628056,-0.638596,-0.179066,0.935819,1.078461,0.701789,-0.898179,2.780304,1.140159,-0.532181,-0.714891,-0.437594,0.294646,0.091861,-0.312552,-0.701028,0,0.753903,2.098951,0.481185,0.605923,-0.867395,1.271571,0,-0.174033,-0.37077,-0.666806,-0.888948,0.738365,0.978077,1.190687,0.836516,12@42@12/01@42/16@12/01/01
0.052189,0,0.251477,0.695565,-0.326233,0.98977,0.424839,1.07303,0.360843,1.248336,0.103503,0.343161,0.044342,-0.240666,-1.255879,-0.468395,0.265207,0.128279,0.498731,0.326386,-0.031844,-0.194823,1.238347,0.558023,0.758275,0.241153,-0.516672,0.268111,1.902927,0.465197,-0.362481,0.591983,0.041408,-0.448441,-0.208363,0.080922,1.196265,1.475436,1.44352,0.861559,1.3924,1.823067,1.998418,1.466698,2.546897,2.325229,2.553897,1.602644,-0.766038,-0.301729,0.788993,0.430459,0.641552,-0.275989,2.664244,1.052788,-0.121993,-0.177191,-0.437594,-0.290414,0.033866,-0.258738,-1.297183,-0.994592,0.318664,2.701778,1.294057,-0.095289,-1.968685,0.253572,-0.333831,0.05947,0.076854,0.516315,0,0.936662,0.445984,1.167439,0.205548,12@42@12/01@42/16@12/01/01
-0.579006,-0.784519,-1.620419,-0.690127,-1.119214,-0.336639,-0.847565,-0.897384,-0.638241,-0.052617,-1.049248,-0.673468,-1.181037,-1.033412,-0.987098,-0.233176,-0.833671,-0.989616,0.925195,-0.448498,0.623635,0.72035,0.210014,-0.694259,-0.290099,0.577009,-1.23403,0.728705,-0.573682,-0.986465,-1.075264,-0.037031,0.624173,0.509823,0.994211,0.596723,0.600648,0.188857,0.461799,0.612517,0.952819,0.662079,0.517473,0.951229,0.893061,0.935193,1.464796,1.279574,0.138804,0.188922,0.313968,0.675914,0.631513,0.361757,0.671876,0.499442,0.008919,0.33713,-1.037748,-0.136451,0.057064,-0.877603,-0.442694,-1.35722,-0.203622,0.698834,-0.544583,0.018421,0.431562,0.184163,-1.066563,-0.228975,0.402398,-0.55925,0.01057,0.681708,0.639472,1.353427,0.826,10@11@14@42@10/01@10/03@11/02@14/07@42/10@10/01/09@10/03/01@11/02/03@14/07/04@42/10/03@10/01/09/05@11/02/03/04
-0.579006,-0.346796,-0.673713,-0.27222,-1.068054,-0.124414,-0.764582,-0.664046,-0.581151,0.371607,-0.723471,-0.673468,-0.509055,-1.321683,-1.136421,-0.40119,-1.100065,-0.616984,-0.226257,1.144319,2.413596,0.190513,-0.304153,0.16515,-0.209455,1.584575,0.918044,1.016576,1.495015,0.635981,1.201042,1.34081,1.056547,0.362398,0.513182,0.968099,1.349973,1.653578,1.289525,1.014816,1.099346,1.499513,2.127196,1.758798,1.594689,1.512592,1.686019,0.956504,-0.218035,0.55691,0.288057,-0.089905,-0.011014,-1.007063,-0.043829,-0.083028,-0.279086,0.625461,-0.637646,0,0.184652,0.212138,-0.363206,-0.598999,1.123855,1.710029,0.655371,-0.019483,-0.556775,1.34098,-0.380602,-0.297652,-0.248691,-0.917771,-0.619092,0,0,0.795461,0.436903,01@14@01/20@14/10@01/20/19@01/20/19/01
0.283627,0.16388,0.574218,0.62958,-0.914574,-0.283583,-1.013531,-0.015883,1.04593,0.456452,0.729997,0.343161,0.993022,0.191741,-0.061295,0.237264,-0.200984,1.144547,0.825687,-0.448498,-0.082265,-0.194823,-0.329861,-0.792478,-0.290099,-0.878365,-0.803615,-0.681865,-0.457135,-0.58797,0.143365,-0.426421,0.83096,-0.651151,0.873954,-0.352351,-0.955643,0.703489,1.308774,0.689145,0.596968,0.37659,0.152602,0.006202,0.809534,0.956578,1.175503,0.512283,0.049594,0.200073,0.616257,0.459914,0.822263,-0.664858,0,0.790677,-0.340178,-0.364217,-0.208965,0.243325,0.277443,-0.527809,0.113718,-0.252854,0.013997,0.251575,-0.080084,-0.474323,-0.641489,0.461799,-0.754762,0.279238,-0.167305,0,0.55028,1.078304,-1.077738,0.81871,0.605161,12@12/07
-0.999803,-0.054981,-1.405258,-0.31621,-0.786674,0,0.009924,-0.015883,-0.495515,0.682704,-2.02658,-0.509495,-1.339151,0.660182,-2.958162,-0.737218,-0.667174,-0.481482,-0.197826,-0.620694,0.548003,-0.435658,-0.124194,-0.37505,0.435698,-0.094702,-0.717532,-0.250058,1.349332,-0.474114,0.074386,0.052828,-0.48496,-0.245731,0.272667,0.452298,0.927277,0.762869,0.288554,0.267689,0.471373,0.985633,0.689177,0.848135,1.110232,0.721341,1.039365,-0.295392,0,-0.636264,0.0635,0.518823,0.129539,-0.244879,0.92334,1.3149,-0.558364,0.28258,0.305453,0,0.10346,0.508117,0.113718,-0.697897,-1.008813,0.329359,-0.505874,0.321648,-1.432159,0.855117,-0.583272,-0.435007,-1.876411,-1.634814,-0.349237,-0.338108,0.373426,0.702467,0.079355,12@16@42@12/04@16/03@42/01@12/04/01@16/03/03
-0.263409,-0.31032,-0.09278,-0.250225,0.006307,-0.46928,0.314195,-0.871458,-0.267153,0.088791,-0.949009,-0.411112,-0.509055,-0.312734,-0.598858,-1.073246,-1.266562,-0.718611,-0.31155,-0.620694,0.220264,-0.026238,0.441389,0.091486,0.543224,1.668539,1.319764,1.419596,1.611561,1.404508,1.407979,1.490575,1.131742,0.012263,0.172452,0.204714,0.44694,1.079566,1.501268,1.033973,1.057481,1.613709,1.934029,-1.093466,1.84527,2.068607,1.49883,0.431515,-0.498409,-0.101008,0.745809,0.469732,0.129539,-0.18266,0.381725,0.73243,-0.94237,-0.465523,0.762712,0.10989,-0.024128,1.005899,0.968207,0.09329,-0.138336,0.154344,0.597309,0.397455,0.007989,0.253572,0.13387,0.128148,-1.428788,-1.527258,-1.128819,-0.678046,-0.013551,0.969826,-0.28871,02@12@42@02/13@12/01@42/16@12/01/01
0.283627,-0.109697,0.100865,0.80554,0.262107,0.167396,0.314195,-0.249222,0.0183,0.088791,-0.372634,0.671105,0.439625,-0.060496,-0.300212,-0.233176,0.498302,-0.312104,0.114914,-0.104105,-0.762954,-0.339324,-0.946861,-0.301386,0.140003,-0.26263,0.774572,1.246873,-0.602818,0.863693,0.672203,-0.276655,-0.240575,0.030691,-0.248449,-0.311087,-0.091037,-0.207013,0.519547,0.018647,0.262049,-0.080192,-0.08349,-0.715455,0.42531,0.486104,0.256574,-1.547289,0.278991,0.36734,0.184415,-0.030996,0.089381,-0.804851,-0.295293,-0.490758,-0.087083,0.157897,-0.780539,-0.126186,0.057064,-0.083841,-0.18436,-1.027558,-0.203622,0.62105,0.597309,-0.644888,-1.742779,-1.273426,-0.068801,0.402858,-0.126612,0.803132,0.310409,0.795021,1.244124,0.690843,1.004774,01@02@14@16@20@01/04@02/13@14/10@14/13@16/19@20/01@20/09@16/19/03@20/01/10@20/09/04
